comments,label
似乎是无意间恶搞的开始，却原来一切都在女主的算计之内……恶搞的开头，很虐的后半部分……世人都道，塑月储君好美人，却原来她仅仅是没有感情没有眼泪的怪物。一切的偶然一切的傻帽言语原来都是欺骗都是精心策划……她推算着一切，却终究算漏了原来自己还会有感情——那个红衣一唱天下动的男子是她的结，为了他，她终究了放弃半壁江山……,1
满怀憧憬的看这本书，看到最后，也没有想象的那么震撼，那么泪流满面。作者的文笔很差，很初级，叙述让人不能产生情感的共鸣，建议他多学习那些名作品，同样写文革，请看看余华是怎么写的，同样写爱情，请看看琼瑶阿姨怎么描述的还有我觉得，这篇史上最纯洁的爱情，太名不副实。艾米你以为单纯的描写男女主角不发生关系，就是纯洁了？？？？看来你对爱情的理解还太浅薄,0
没想到蒙牛今天连续给我打了好几个电话问明情况，我说那一盒臭奶我已经扔了，也不需要什么赔偿，可是对方仍坚持要送我一箱＂新养道＂！其实，我不该仍掉那奶，应该给他们拿回去研究到底是哪个环节出了岔子！由此看来，他们的希望还是好的！所以我们国人更应该给他们时间与支持！中国，加油！@蒙牛乳业,1
外观很难看，而且又笨重！信号不好！短信只可以存储25条！内屏为单色的！铃声也是单声的！可选的15首铃声没有几个好听的！无短信群发功能！！电话薄只有100条！电话薄无法分组和添加联系人其它信息！待机时间不长！不支持GPRS,0
1.彩屏彩的比较好``很明亮，铃声还算可以，下载速度很快比LG8080快多了，菜单翻动也很快。做工还算过得去！反正要比LG8080的好得多！我个人认为啊！2.我用了1个星期了还没出现什么大的问题！小问题也很少的！,1
铃音太少了.电池不耐用.销售小姐夸口说待机时间可以达到4天，即使打打电话，发发短信也可以用2～3天弦根本没有40，导航键和电池都不行,0
我用了三个月（可惜掉了），感觉还可以，声音比一般很好。,1
很不喜欢这种小女人过着自以为小资的生活，每次都联想到夜上海的情景，不是很让人舒服，只有颓废的感觉。,0
之所以买这本书，是因为这次实习我要跟着老师下乡，去随州作调查，我准备做关于农村留守妇女社会交往的主题，所以买了这本书先了解一下。看过之后，确实有挺大触动的，随着青壮年男性劳动力向城市流转，留守妇女的生活开始发生质的转变，这其中有喜悦，也有不为人知的苦涩。推荐大家读这本书，特别是女性读者。同为女人，我们应该感受到更多......,1
这是一个很有才气的年轻人， 每个刚刚走过高中的学子，都不妨读读这本书， 回味一下自己走过的青春花季。古人常云： 少年不识愁滋味， 为赋新词强说愁。不知为何， 当今的少年文笔好的很， 而且文字中很少牵强附会的。随着书中文字的真情宣泄， 读者往往会陷入对往事的追溯， 无论隔了多少代，那几年的生活， 于所有心扉初开的少年都是非常相似的。左手倒影， 右手年华。 青春是舍弃与获得的酸涩抉择。,1
"1、屏幕还可以，一屏显示字数不少,清晰。2、铃声不错，在同档次的机子中可以。游戏好玩。3、一键切换，非常方便，在进入主菜单后，如果你觉得按上下键找每个主项目很麻烦的话，你不防记住每个顺序，直接按相应数字，就可一键进入，然后同理可再按相应数字键进入子菜单。例如按左软键，进入菜单，想找设置相，直接按5键，进入，想设置时钟，按3键进入。这样大大减少按键次数。电话本查找方便，直接按对应首字母就可以找到。4、发短信息较快。",1
全新的外观和16:9宽屏设计，采用当前主流的45nm芯及16:9黄金比例宽屏，紧跟随市面主流脚步。整机线条很圆润，“acer”LOGO内嵌A盖正中央，灯管的照射下显得十分抢眼，屏幕方面则跟随主流市场，采用14寸LED背光屏，显示效果相当好，16：9规格的分辨率也更好地配合了高清影音，尤其值得称赞的是键盘运用了类似索尼笔记本特色的巧克力键盘，键位突出，并且多媒体快捷键的位置也重新设计。整机更扎实靓丽,1
蒙牛真果粒，奇叔最爱。颗颗果粒吸出来。,1
没有SLIC证书，无法激活Vista，不知道各位高手能否解决？ USB接口比较少。 附送内容少，除了电脑，电源，一张驱动盘（还仅支持Vista，XP还不能用）。,0
酒店总体还可以，前台服务态度一般，房间气味比较重，跟其他的经济型酒店比并没有太大的优势。,0
离机场很近，房间里的床很大，里面还有一面镜子,1
优点：交通便利缺点：不符合我心中的四星1.酒店的泳池还不如比它小的酒店漂亮。2.在三亚湾又不是亚龙湾，这个价位没有优势，得不到相应的要求。3.与之前的评价不符，a距离春圆海鲜广场没那么近．b楼下的金凤凰广场也没有想的那么好．总之：下回不会在选择了，还不如花少钱住三亚湾的小型度假村或花同样的钱住环境好的亚龙湾,0
17号下的单20号因为急用（朋友生日）所以放弃了赠品杀毒软件，不然提不到货，听说是赠品缺货。,0
17、18日个买了1台，内胆包不一样，其中一台的内胆包实在是蹩脚。一台笔记本外壳有贴膜，一台没有。搞不懂，难道三星也山寨了？,0
乜原因啊 香飘飘奶茶不买了 步步高点读机不买了 加多宝凉茶不喝了 伊利不买了 三星不买了 百雀林不买了 蒙牛不买了 爱透不买了 汤臣倍健不买了 东方树叶也不买了,0
…蒙牛奶喝不得……连喝两天我就啦肚子了……超级不舒服………黑心蒙牛！！去死去死！！！,0
这几天我一直以为是咖啡的问题或者我煮的不对磨的不够 今天实在受不了弄了杯斋啡 麻痹是蒙牛的问题 垃圾 根本是水不是牛奶,0
排线易坏，三个月就得换．,0
笔记本包和鼠标和屏幕保??都没配 还有就是本本的散热口在右边 右手拿鼠标久了会热的不行 USB口距?太近插口太少，分步在一?不合理，分?太差，?XP太?，,0
07年曾经住过一次，感觉还可以。这次感觉不好，被子、床单太、太、太旧了，早该换新的了。其他服务业都一般。,0
能听mp3,1
"上周六,（上海）太平洋数码4F-迪信通,两电两充,耳机,100元短信卡1368大洋!我玩了刚好一个星期，对大M总体感觉尚可，优点如：烤漆色泽优雅，屏幕大而色润，待机图片很有特色，32和弦铃声非常有穿透力等等！",1
"我1月16日下的定单,EMS花了人20大元,直到2月2日才到货.到货一看不是他妈国语,是他妈粤语的.当当就他妈骗子.",0
这本书没有想象中好，书的中心意思用两句话就可以概括“只要孩子愿意，父母每天都要陪孩子亲子阅读，而且亲子阅读越早越好”“父母要给孩子树立阅读的榜样！”。,0
有停车场，房间干净、安静，各方面还算不错只是价格在肇庆来说还是偏高了些。上次我们在肇庆皇潮搞个活动，房间设施各方面比星湖大酒店最起码高一个级别只需260元。,1
我最爱喝蒙牛，一股奶粉味儿，总让我想起小时候筷一大勺奶粉 含在嘴里吃，还有湿了的奶粉块儿沾在上牙膛上，然后使劲儿的抿嘴 慢慢把它含化，舌头也不忘扫扫漏网之鱼。那个时候 这就是幸福了。,1
总结一下，女人要现实。要么嫁好老公，要么抓住机遇有事业……这还用她说啊。,0
电视看看，也就罢了，内容其实与我们平常所了解的没有多大区别了。,0
蒙牛，你太牛气了。。又是蒙牛！中国新闻网,1
上网很方便，因为有一个快捷键！大屏幕，而且是顶极的26万色能够触摸操作的屏幕，不用说平常了，即使阳光下也感觉图片或文字很清晰！功能键面积较大，手感相当不错！声音感觉还行！,1
一口气读完了郎教授的书，很通俗易懂。书中用相当的数据来说明问题，很值得让人深思，反观新闻媒体集体报以经济形势已经回暖的局面，这本书显得更难能可贵。建议大家都来读一读，中国应该不是最早能从危机中走出来的，相反有可能是人家都走过危机了我们还在危机里面。建议那些一天到晚喊着保增长的政府官员更应该看一看，不要以基础建设的名义一天到晚拿了纳税人的钱乱花乱投资。,1
我买了一套，是冲着作者买的。没什么内容和深度。,0
1 外屏背光灯很明显一侧亮一侧暗，产生光照不均匀的样子，像是有花斑一样，挑了3部都是这样，感觉不是很好看。2 不支持GPRS，也没有数据线下载铃声图片，失去DIY的自由，感觉不爽。3 按键感觉比较松动，空隙比较大，有时会有按下去滑到一边的感觉。4 内屏感觉稍小，再大一点就好了。5 短信息不好发，发送感觉稍慢。6 通话声音稍微显小，人声嘈杂的地方容易听不清楚。,0
一位朋友说“现在的房子装修得有点过了，不像是房子了，倒像是一个豪华的污染源 ” 我们呆屋里面的时间太长了，很多人提倡我们“走出家门，呼吸大自然的空气”说的轻巧，做起来很难。现代社会使然。我们只能长时间呆在屋里，不管是温馨的家，还是忙碌的办公室。这本书很好，直接?别让房子谋杀你的健康?，我们不能走出去，那我们能保证在屋子里呆着是安全的不就行了。正在装修房子。谢谢当当网！,1
